Year,Province,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29
2019,P54,0.55,0.33,0.48,0.44,0.24,0.36,0.26,0.16,0.32,0.28,0.32,0.23,0.24,0.20,0.42,0.35,0.38,0.39,0.27,0.50,0.30,0.36,0.38,0.35,0.29,0.28,0.27,0.32,0.32
2019,P55,0.59,0.31,0.31,0.44,0.49,0.29,0.43,0.25,0.40,0.26,0.47,0.46,0.39,0.32,0.31,0.29,0.31,0.37,0.44,0.37,0.30,0.40,0.41,0.31,0.37,0.43,0.38,0.31,0.31
2019,P56,0.28,0.54,0.35,0.45,0.37,0.29,0.26,0.40,0.42,0.30,0.39,0.30,0.29,0.34,0.37,0.37,0.29,0.46,0.27,0.36,0.40,0.42,0.38,0.29,0.34,0.33,0.36,0.36,0.43
2019,P57,0.47,0.35,0.40,0.56,0.48,0.34,0.21,0.25,0.27,0.20,0.35,0.31,0.18,0.27,0.46,0.34,0.48,0.29,0.40,0.37,0.38,0.38,0.42,0.33,0.33,0.34,0.30,0.39,0.33
2019,P58,0.48,0.22,0.38,0.49,0.38,0.25,0.41,0.41,0.30,0.40,0.48,0.39,0.35,0.33,0.39,0.44,0.16,0.54,0.45,0.25,0.33,0.36,0.36,0.35,0.33,0.45,0.43,0.35,0.36
2019,P59,0.63,0.29,0.35,0.40,0.31,0.39,0.51,0.32,0.18,0.26,0.35,0.41,0.35,0.28,0.34,0.39,0.41,0.23,0.41,0.42,0.29,0.40,0.32,0.37,0.42,0.35,0.31,0.41,0.34
2019,P60,0.46,0.40,0.44,0.44,0.18,0.52,0.35,0.18,0.19,0.34,0.25,0.35,0.29,0.42,0.22,0.50,0.61,0.42,0.46,0.30,0.41,0.30,0.32,0.43,0.36,0.43,0.31,0.36,0.33
2019,P61,0.28,0.31,0.17,0.11,0.41,0.45,0.45,0.33,0.28,0.46,0.26,0.29,0.28,0.51,0.35,0.32,0.21,0.41,0.46,0.32,0.40,0.37,0.36,0.29,0.38,0.33,0.26,0.35,0.36
2019,P62,0.69,0.27,0.40,0.51,0.37,0.27,0.33,0.27,0.45,0.46,0.44,0.24,0.22,0.31,0.34,0.40,0.41,0.39,0.49,0.30,0.30,0.40,0.40,0.31,0.33,0.38,0.45,0.32,0.38
2019,P63,0.56,0.42,0.46,0.48,0.38,0.36,0.22,0.19,0.50,0.35,0.39,0.34,0.29,0.22,0.36,0.40,0.28,0.24,0.28,0.40,0.41,0.39,0.41,0.37,0.38,0.36,0.28,0.31,0.37
2019,P64,0.36,0.43,0.22,0.37,0.16,0.18,0.34,0.28,0.45,0.28,0.41,0.46,0.37,0.27,0.29,0.31,0.37,0.46,0.31,0.44,0.39,0.28,0.33,0.38,0.38,0.26,0.28,0.29,0.40
2020,P01,0.80,0.91,0.78,0.71,0.68,0.60,0.57,0.85,0.71,0.72,0.56,0.84,0.82,0.64,0.62,0.68,0.66,0.78,0.72,0.61,0.65,0.78,0.74,0.75,0.78,0.66,0.75,0.71,0.69
2020,P02,0.59,0.60,0.59,0.62,0.73,0.81,0.69,0.72,0.70,0.54,0.70,0.63,0.61,0.84,0.82,0.87,0.65,0.60,0.78,0.78,0.74,0.65,0.64,0.67,0.62,0.68,0.69,0.76,0.76
2020,P03,0.73,0.75,0.56,0.88,0.78,0.70,0.59,0.65,0.66,0.63,0.79,0.78,0.85,0.79,0.75,0.77,0.76,0.71,0.62,0.71,0.72,0.75,0.77,0.80,0.73,0.72,0.79,0.66,0.66
2020,P04,0.80,0.69,0.74,0.75,0.68,0.74,0.61,0.76,0.55,0.69,0.80,0.59,0.59,0.75,0.76,0.79,0.84,0.69,0.71,0.63,0.66,0.76,0.68,0.64,0.63,0.71,0.71,0.66,0.72
2020,P05,0.90,0.80,0.76,0.59,0.74,0.63,0.73,0.64,0.80,0.76,0.56,0.81,0.80,0.79,0.80,0.71,0.74,0.70,0.68,0.62,0.74,0.74,0.67,0.72,0.66,0.68,0.66,0.69,0.75
2020,P06,0.62,0.91,0.63,0.88,0.83,0.67,0.65,0.80,0.63,0.56,0.59,0.61,0.77,0.75,0.69,0.71,0.86,0.67,0.82,0.74,0.73,0.75,0.79,0.73,0.70,0.69,0.74,0.77,0.64
2020,P07,0.74,0.77,0.63,0.63,0.69,0.64,0.74,0.74,0.54,0.70,0.65,0.68,0.55,0.67,0.81,0.73,0.80,0.77,0.74,0.82,0.78,0.65,0.70,0.70,0.65,0.78,0.65,0.66,0.69
2020,P08,0.77,0.65,0.88,0.84,0.68,0.59,0.75,0.78,0.62,0.57,0.84,0.55,0.56,0.69,0.83,0.58,0.75,0.84,0.71,0.82,0.69,0.68,0.75,0.72,0.70,0.64,0.64,0.69,0.65
2020,P09,0.70,0.79,0.79,0.64,0.59,0.65,0.71,0.54,0.58,0.61,0.74,0.59,0.74,0.68,0.69,0.67,0.79,0.70,0.84,0.69,0.64,0.65,0.74,0.69,0.63,0.72,0.71,0.71,0.62
2020,P10,0.58,0.67,0.89,0.76,0.77,0.67,0.81,0.73,0.66,0.45,0.56,0.82,0.74,0.78,0.67,0.70,0.84,0.88,0.85,0.91,0.79,0.70,0.76,0.79,0.69,0.70,0.77,0.73,0.77
2020,P11,0.63,0.53,0.65,0.92,0.90,0.51,0.62,0.61,0.58,0.61,0.75,0.81,0.77,0.62,0.74,0.65,0.68,0.82,0.74,0.80,0.71,0.68,0.70,0.74,0.64,0.76,0.71,0.72,0.65
2020,P12,0.71,0.85,0.63,0.72,0.72,0.63,0.81,0.62,0.83,0.69,0.78,0.69,0.71,0.68,0.68,0.79,0.65,0.61,0.68,0.66,0.65,0.68,0.71,0.77,0.74,0.73,0.78,0.66,0.77
2020,P13,0.84,0.73,0.92,0.83,0.55,0.78,0.60,0.77,0.78,0.72,0.65,0.68,0.76,0.62,0.67,0.73,0.79,0.83,0.80,0.55,0.71,0.80,0.79,0.72,0.69,0.66,0.68,0.66,0.68
2020,P14,0.79,0.87,0.68,0.71,0.78,0.83,0.71,0.66,0.70,0.62,0.80,0.78,0.74,0.81,0.75,0.69,0.80,0.78,0.82,0.78,0.71,0.74,0.73,0.74,0.82,0.72,0.78,0.70,0.83
2020,P15,0.79,0.78,0.76,0.60,0.81,0.52,0.70,0.68,0.74,0.70,0.58,0.58,0.82,0.63,0.58,0.73,0.73,0.73,0.73,0.63,0.74,0.71,0.66,0.69,0.75,0.74,0.62,0.69,0.70
2020,P16,0.36,0.85,0.58,0.76,0.69,0.81,0.81,0.62,0.78,0.63,0.71,0.62,0.59,0.82,0.77,0.75,0.78,0.58,0.51,0.65,0.69,0.69,0.74,0.65,0.72,0.72,0.61,0.74,0.66
2020,P17,0.40,0.64,0.51,0.54,0.62,0.62,0.60,0.51,0.44,0.42,0.50,0.66,0.33,0.35,0.41,0.47,0.68,0.58,0.55,0.49,0.60,0.49,0.46,0.52,0.60,0.49,0.51,0.55,0.53
2020,P18,0.57,0.55,0.36,0.58,0.44,0.47,0.64,0.39,0.40,0.50,0.49,0.52,0.59,0.37,0.40,0.56,0.48,0.57,0.70,0.68,0.44,0.53,0.52,0.45,0.58,0.58,0.54,0.51,0.51
2020,P19,0.38,0.52,0.64,0.55,0.62,0.39,0.54,0.70,0.36,0.31,0.45,0.37,0.41,0.53,0.42,0.51,0.58,0.40,0.53,0.45,0.43,0.45,0.52,0.51,0.55,0.46,0.55,0.52,0.44
2020,P20,0.41,0.56,0.69,0.67,0.62,0.61,0.51,0.46,0.61,0.55,0.62,0.49,0.53,0.55,0.51,0.60,0.58,0.53,0.57,0.63,0.50,0.51,0.63,0.53,0.63,0.58,0.53,0.64,0.61
2020,P21,0.51,0.68,0.52,0.57,0.47,0.51,0.52,0.35,0.57,0.43,0.43,0.62,0.56,0.62,0.54,0.51,0.48,0.46,0.62,0.67,0.59,0.55,0.50,0.47,0.51,0.48,0.60,0.47,0.52
2020,P22,0.60,0.68,0.43,0.56,0.40,0.52,0.48,0.68,0.42,0.43,0.39,0.54,0.51,0.39,0.36,0.51,0.42,0.63,0.53,0.35,0.49,0.47,0.54,0.46,0.54,0.55,0.51,0.57,0.56
2020,P23,0.42,0.49,0.55,0.51,0.71,0.61,0.59,0.58,0.48,0.40,0.54,0.46,0.51,0.69,0.42,0.51,0.44,0.53,0.46,0.46,0.46,0.57,0.48,0.50,0.59,0.49,0.56,0.48,0.50
2020,P24,0.20,0.73,0.57,0.61,0.56,0.52,0.42,0.53,0.39,0.49,0.40,0.58,0.42,0.58,0.50,0.66,0.47,0.50,0.67,0.47,0.50,0.53,0.53,0.58,0.57,0.55,0.54,0.47,0.54
2020,P25,0.59,0.52,0.45,0.69,0.53,0.73,0.28,0.39,0.62,0.65,0.51,0.51,0.48,0.48,0.42,0.38,0.55,0.48,0.70,0.72,0.61,0.50,0.55,0.60,0.49,0.58,0.59,0.54,0.48
2020,P26,0.61,0.58,0.54,0.62,0.61,0.46,0.61,0.54,0.57,0.53,0.55,0.50,0.51,0.60,0.44,0.47,0.51,0.59,0.64,0.42,0.49,0.60,0.47,0.60,0.47,0.51,0.48,0.48,0.56
2020,P27,0.70,0.51,0.68,0.70,0.70,0.50,0.55,0.46,0.40,0.63,0.58,0.65,0.64,0.56,0.60,0.66,0.65,0.44,0.55,0.47,0.57,0.55,0.62,0.59,0.66,0.53,0.56,0.53,0.63
2020,P28,0.77,0.58,0.37,0.67,0.45,0.49,0.43,0.46,0.53,0.54,0.57,0.56,0.49,0.52,0.54,0.56,0.39,0.32,0.56,0.50,0.51,0.55,0.57,0.47,0.49,0.54,0.56,0.44,0.49
2020,P29,0.64,0.39,0.44,0.41,0.50,0.51,0.47,0.52,0.58,0.48,0.56,0.57,0.48,0.56,0.56,0.62,0.46,0.64,0.56,0.49,0.46,0.49,0.52,0.55,0.56,0.48,0.47,0.49,0.56
2020,P30,0.51,0.78,0.60,0.44,0.62,0.52,0.37,0.50,0.44,0.30,0.45,0.52,0.43,0.44,0.55,0.55,0.60,0.42,0.49,0.41,0.51,0.49,0.51,0.49,0.54,0.42,0.51,0.45,0.45
2020,P31,0.52,0.37,0.48,0.46,0.41,0.51,0.44,0.51,0.53,0.54,0.37,0.55,0.52,0.38,0.55,0.63,0.39,0.46,0.64,0.60,0.44,0.53,0.50,0.51,0.50,0.42,0.46,0.43,0.45
2020,P32,0.56,0.45,0.53,0.48,0.57,0.41,0.47,0.51,0.37,0.48,0.52,0.57,0.52,0.51,0.35,0.48,0.53,0.51,0.41,0.56,0.55,0.44,0.49,0.52,0.43,0.43,0.45,0.53,0.42
2020,P33,0.32,0.39,0.59,0.40,0.40,0.67,0.54,0.46,0.60,0.57,0.40,0.50,0.54,0.59,0.42,0.41,0.53,0.48,0.62,0.56,0.46,0.44,0.56,0.48,0.47,0.43,0.52,0.53,0.44
2020,P34,0.30,0.58,0.44,0.60,0.50,0.38,0.43,0.41,0.34,0.43,0.42,0.55,0.43,0.51,0.52,0.70,0.44,0.47,0.70,0.64,0.42,0.48,0.50,0.45,0.51,0.56,0.42,0.54,0.50
2020,P35,0.52,0.61,0.51,0.55,0.44,0.51,0.51,0.35,0.54,0.43,0.41,0.45,0.55,0.43,0.45,0.55,0.43,0.43,0.43,0.64,0.45,0.53,0.45,0.55,0.51,0.47,0.51,0.49,0.44
2020,P36,0.72,0.31,0.33,0.51,0.57,0.59,0.55,0.51,0.43,0.59,0.58,0.49,0.42,0.37,0.41,0.71,0.62,0.64,0.45,0.61,0.60,0.57,0.47,0.53,0.55,0.59,0.53,0.55,0.56
2020,P37,0.73,0.51,0.47,0.65,0.58,0.52,0.31,0.46,0.50,0.37,0.40,0.57,0.45,0.53,0.41,0.56,0.51,0.64,0.55,0.52,0.50,0.49,0.56,0.58,0.45,0.51,0.50,0.51,0.51
2020,P38,0.52,0.46,0.59,0.45,0.44,0.68,0.43,0.52,0.68,0.61,0.41,0.65,0.56,0.43,0.38,0.61,0.57,0.55,0.59,0.55,0.47,0.53,0.50,0.60,0.46,0.54,0.58,0.53,0.49
2020,P39,0.28,0.47,0.37,0.51,0.42,0.56,0.62,0.65,0.47,0.61,0.31,0.56,0.37,0.40,0.56,0.45,0.52,0.52,0.52,0.58,0.43,0.44,0.55,0.50,0.51,0.53,0.42,0.54,0.56
2020,P40,0.68,0.61,0.32,0.43,0.50,0.58,0.49,0.46,0.47,0.56,0.44,0.48,0.46,0.53,0.41,0.64,0.63,0.55,0.56,0.69,0.56,0.50,0.45,0.49,0.46,0.57,0.47,0.46,0.50
2020,P41,0.52,0.39,0.62,0.49,0.54,0.58,0.63,0.56,0.55,0.35,0.61,0.60,0.39,0.60,0.58,0.49,0.51,0.50,0.35,0.47,0.51,0.59,0.58,0.57,0.52,0.45,0.47,0.59,0.54
2020,P42,0.49,0.35,0.50,0.36,0.58,0.61,0.42,0.37,0.50,0.47,0.42,0.48,0.40,0.42,0.53,0.59,0.61,0.51,0.51,0.55,0.46,0.48,0.41,0.54,0.55,0.50,0.48,0.41,0.51
2020,P43,0.36,0.59,0.46,0.76,0.40,0.54,0.42,0.57,0.60,0.58,0.33,0.52,0.41,0.61,0.44,0.46,0.42,0.59,0.56,0.38,0.55,0.49,0.48,0.47,0.52,0.47,0.52,0.47,0.54
2020,P44,0.59,0.50,0.61,0.51,0.53,0.50,0.40,0.35,0.52,0.67,0.43,0.40,0.50,0.47,0.34,0.47,0.63,0.62,0.52,0.43,0.44,0.56,0.51,0.55,0.47,0.49,0.56,0.52,0.57
2020,P45,0.39,0.48,0.29,0.56,0.52,0.52,0.57,0.39,0.35,0.46,0.60,0.57,0.61,0.49,0.54,0.40,0.43,0.61,0.44,0.50,0.42,0.52,0.45,0.43,0.41,0.53,0.47,0.42,0.48
2020,P46,0.38,0.30,0.51,0.54,0.62,0.51,0.58,0.42,0.42,0.36,0.61,0.41,0.54,0.49,0.48,0.51,0.49,0.66,0.55,0.57,0.54,0.47,0.49,0.42,0.44,0.53,0.52,0.56,0.52
2020,P47,0.56,0.56,0.54,0.78,0.42,0.35,0.44,0.46,0.38,0.39,0.45,0.57,0.63,0.51,0.42,0.44,0.43,0.70,0.47,0.58,0.43,0.58,0.50,0.56,0.51,0.53,0.45,0.45,0.56
2020,P48,0.56,0.57,0.60,0.55,0.45,0.43,0.51,0.54,0.50,0.52,0.51,0.58,0.32,0.64,0.38,0.49,0.57,0.48,0.35,0.66,0.57,0.45,0.57,0.48,0.44,0.58,0.44,0.48,0.52
2020,P49,0.27,0.40,0.36,0.54,0.22,0.24,0.39,0.33,0.41,0.30,0.39,0.50,0.37,0.25,0.18,0.28,0.39,0.25,0.45,0.32,0.35,0.30,0.33,0.31,0.33,0.36,0.38,0.33,0.31
2020,P50,0.19,0.45,0.47,0.20,0.55,0.33,0.37,0.28,0.28,0.40,0.39,0.33,0.30,0.42,0.36,0.30,0.57,0.23,0.51,0.36,0.40,0.30,0.31,0.31,0.40,0.33,0.33,0.44,0.39
2020,P51,0.40,0.35,0.53,0.56,0.44,0.48,0.34,0.50,0.24,0.33,0.27,0.46,0.39,0.21,0.45,0.52,0.33,0.37,0.52,0.35,0.35,0.48,0.46,0.39,0.35,0.39,0.41,0.46,0.45
2020,P52,0.39,0.28,0.38,0.43,0.39,0.30,0.28,0.49,0.33,0.39,0.25,0.33,0.25,0.25,0.24,0.39,0.37,0.38,0.25,0.34,0.30,0.38,0.33,0.41,0.26,0.36,0.33,0.36,0.37
2020,P53,0.42,0.35,0.37,0.28,0.52,0.37,0.31,0.12,0.39,0.28,0.41,0.37,0.46,0.40,0.50,0.40,0.46,0.35,0.35,0.35,0.38,0.43,0.41,0.43,0.45,0.40,0.35,0.42,0.40
2020,P54,0.56,0.35,0.47,0.46,0.25,0.36,0.28,0.19,0.35,0.26,0.33,0.24,0.26,0.22,0.45,0.35,0.38,0.39,0.28,0.51,0.37,0.39,0.32,0.29,0.42,0.31,0.39,0.31,0.41
2020,P55,0.60,0.31,0.30,0.44,0.51,0.29,0.41,0.24,0.42,0.27,0.47,0.45,0.39,0.34,0.30,0.29,0.33,0.39,0.46,0.37,0.42,0.32,0.31,0.39,0.35,0.41,0.45,0.32,0.36
2020,P56,0.28,0.54,0.37,0.44,0.39,0.31,0.24,0.41,0.41,0.31,0.42,0.30,0.31,0.34,0.39,0.37,0.30,0.47,0.30,0.35,0.36,0.35,0.33,0.36,0.40,0.29,0.37,0.30,0.36
2020,P57,0.46,0.38,0.40,0.57,0.50,0.36,0.24,0.25,0.27,0.21,0.34,0.29,0.20,0.28,0.45,0.34,0.49,0.30,0.43,0.37,0.37,0.36,0.34,0.33,0.28,0.37,0.43,0.29,0.29
2020,P58,0.49,0.24,0.38,0.50,0.38,0.26,0.43,0.42,0.32,0.39,0.49,0.40,0.36,0.32,0.39,0.45,0.16,0.53,0.43,0.27,0.39,0.30,0.43,0.44,0.39,0.40,0.42,0.44,0.38
2020,P59,0.62,0.29,0.35,0.40,0.31,0.39,0.50,0.32,0.17,0.25,0.36,0.41,0.37,0.28,0.35,0.39,0.42,0.23,0.43,0.42,0.30,0.43,0.37,0.39,0.36,0.43,0.34,0.37,0.40
2020,P60,0.48,0.42,0.46,0.43,0.21,0.51,0.36,0.18,0.22,0.37,0.25,0.35,0.29,0.41,0.23,0.49,0.61,0.44,0.48,0.31,0.41,0.38,0.42,0.39,0.41,0.40,0.30,0.35,0.40
2020,P61,0.28,0.31,0.17,0.13,0.41,0.46,0.47,0.33,0.28,0.46,0.25,0.30,0.30,0.50,0.34,0.31,0.23,0.40,0.48,0.32,0.34,0.38,0.28,0.33,0.39,0.26,0.34,0.27,0.35
2020,P62,0.70,0.28,0.42,0.50,0.35,0.25,0.33,0.29,0.45,0.45,0.43,0.25,0.23,0.31,0.33,0.39,0.42,0.39,0.49,0.29,0.42,0.45,0.30,0.43,0.31,0.37,0.46,0.40,0.44
2020,P63,0.56,0.44,0.45,0.49,0.38,0.38,0.23,0.20,0.50,0.36,0.40,0.35,0.30,0.22,0.37,0.41,0.27,0.26,0.28,0.40,0.32,0.35,0.37,0.31,0.41,0.42,0.39,0.42,0.43
2020,P64,0.38,0.45,0.24,0.37,0.17,0.17,0.36,0.28,0.46,0.30,0.39,0.45,0.39,0.27,0.31,0.32,0.37,0.46,0.32,0.43,0.34,0.41,0.31,0.30,0.28,0.28,0.33,0.35,0.39
2021,P01,0.81,0.93,0.78,0.74,0.69,0.68,0.61,0.87,0.77,0.75,0.55,0.85,0.77,0.70,0.65,0.67,0.71,0.77,0.71,0.62,0.74,0.74,0.72,0.69,0.75,0.67,0.77,0.68,0.76
2021,P02,0.62,0.64,0.64,0.63,0.71,0.84,0.69,0.75,0.72,0.54,0.71,0.67,0.63,0.79,0.82,0.88,0.69,0.60,0.73,0.80,0.64,0.72,0.76,0.78,0.76,0.64,0.74,0.62,0.68
2021,P03,0.76,0.78,0.57,0.88,0.80,0.70,0.65,0.69,0.72,0.65,0.81,0.81,0.89,0.79,0.71,0.76,0.77,0.72,0.62,0.68,0.69,0.77,0.67,0.80,0.74,0.76,0.69,0.69,0.70
2021,P04,0.77,0.70,0.79,0.75,0.73,0.76,0.62,0.82,0.63,0.75,0.87,0.62,0.62,0.75,0.76,0.81,0.83,0.72,0.72,0.62,0.80,0.74,0.79,0.73,0.80,0.67,0.75,0.71,0.75
2021,P05,0.91,0.78,0.78,0.59,0.81,0.65,0.76,0.69,0.83,0.77,0.62,0.77,0.80,0.79,0.81,0.77,0.71,0.68,0.66,0.67,0.72,0.76,0.72,0.74,0.66,0.74,0.76,0.67,0.82
2021,P06,0.64,0.93,0.63,0.89,0.88,0.68,0.68,0.86,0.64,0.64,0.66,0.63,0.82,0.79,0.70,0.71,0.86,0.66,0.82,0.75,0.79,0.79,0.68,0.67,0.82,0.72,0.73,0.77,0.79
2021,P07,0.76,0.79,0.67,0.69,0.76,0.69,0.81,0.78,0.59,0.74,0.70,0.67,0.59,0.72,0.87,0.75,0.79,0.75,0.71,0.80,0.67,0.72,0.70,0.81,0.66,0.70,0.79,0.71,0.76
2021,P08,0.84,0.67,0.90,0.81,0.78,0.58,0.76,0.79,0.67,0.61,0.85,0.59,0.59,0.74,0.84,0.66,0.73,0.86,0.72,0.83,0.78,0.81,0.76,0.79,0.74,0.76,0.69,0.67,0.69
2021,P09,0.71,0.76,0.83,0.68,0.63,0.67,0.71,0.55,0.61,0.69,0.71,0.57,0.73,0.63,0.73,0.66,0.80,0.67,0.83,0.72,0.73,0.64,0.63,0.73,0.75,0.66,0.66,0.63,0.65
2021,P10,0.59,0.66,0.90,0.80,0.83,0.65,0.85,0.76,0.67,0.55,0.63,0.86,0.77,0.81,0.66,0.75,0.81,0.84,0.84,0.85,0.83,0.83,0.71,0.71,0.80,0.73,0.70,0.76,0.69
2021,P11,0.66,0.53,0.69,0.93,0.93,0.58,0.62,0.71,0.60,0.65,0.80,0.82,0.75,0.61,0.81,0.67,0.66,0.81,0.76,0.81,0.73,0.67,0.64,0.79,0.78,0.64,0.70,0.72,0.73
2021,P12,0.74,0.83,0.65,0.70,0.74,0.71,0.84,0.62,0.87,0.73,0.78,0.71,0.73,0.68,0.66,0.78,0.62,0.60,0.70,0.68,0.73,0.75,0.69,0.68,0.73,0.66,0.65,0.70,0.78
2021,P13,0.90,0.70,0.98,0.82,0.57,0.83,0.64,0.82,0.80,0.77,0.64,0.69,0.82,0.68,0.63,0.74,0.81,0.80,0.79,0.59,0.77,0.73,0.71,0.80,0.81,0.70,0.75,0.75,0.78
2021,P14,0.78,0.91,0.64,0.69,0.77,0.90,0.69,0.64,0.72,0.66,0.79,0.83,0.77,0.84,0.77,0.73,0.75,0.72,0.79,0.80,0.73,0.74,0.82,0.82,0.77,0.79,0.75,0.81,0.68
2021,P15,0.83,0.79,0.75,0.59,0.82,0.55,0.80,0.70,0.75,0.81,0.54,0.56,0.79,0.68,0.64,0.75,0.78,0.65,0.73,0.63,0.73,0.70,0.69,0.77,0.76,0.72,0.65,0.73,0.72
2021,P16,0.39,0.83,0.59,0.78,0.72,0.82,0.85,0.61,0.80,0.63,0.70,0.63,0.63,0.85,0.76,0.82,0.78,0.62,0.50,0.69,0.64,0.72,0.73,0.71,0.75,0.75,0.70,0.69,0.76
2021,P17,0.42,0.68,0.55,0.51,0.63,0.65,0.58,0.58,0.46,0.50,0.49,0.62,0.37,0.41,0.42,0.51,0.67,0.56,0.50,0.45,0.57,0.50,0.46,0.56,0.61,0.53,0.45,0.49,0.48
2021,P18,0.57,0.52,0.37,0.60,0.47,0.52,0.68,0.42,0.45,0.53,0.50,0.53,0.58,0.41,0.42,0.52,0.44,0.61,0.70,0.67,0.60,0.54,0.58,0.46,0.55,0.58,0.53,0.55,0.47
2021,P19,0.37,0.53,0.63,0.61,0.64,0.42,0.56,0.71,0.41,0.33,0.42,0.40,0.47,0.53,0.44,0.54,0.59,0.41,0.53,0.45,0.52,0.45,0.57,0.49,0.45,0.45,0.42,0.51,0.58
2021,P20,0.41,0.57,0.76,0.65,0.59,0.63,0.53,0.48,0.62,0.57,0.66,0.52,0.50,0.55,0.51,0.66,0.60,0.53,0.56,0.67,0.64,0.59,0.55,0.55,0.61,0.51,0.54,0.56,0.53
2021,P21,0.56,0.67,0.52,0.60,0.44,0.56,0.56,0.39,0.60,0.48,0.44,0.67,0.63,0.63,0.55,0.50,0.49,0.47,0.55,0.67,0.54,0.62,0.57,0.60,0.57,0.57,0.55,0.57,0.52
2021,P22,0.62,0.68,0.44,0.57,0.41,0.58,0.50,0.67,0.45,0.47,0.42,0.60,0.55,0.45,0.39,0.53,0.42,0.62,0.51,0.37,0.53,0.59,0.54,0.49,0.52,0.44,0.53,0.57,0.49
2021,P23,0.42,0.49,0.60,0.52,0.68,0.62,0.68,0.65,0.51,0.44,0.58,0.48,0.55,0.67,0.41,0.57,0.43,0.54,0.41,0.50,0.60,0.55,0.51,0.55,0.46,0.60,0.59,0.58,0.52
2021,P24,0.25,0.78,0.61,0.64,0.56,0.51,0.49,0.57,0.39,0.56,0.37,0.64,0.43,0.60,0.53,0.63,0.45,0.57,0.67,0.54,0.52,0.56,0.52,0.48,0.47,0.49,0.50,0.48,0.57
2021,P25,0.60,0.50,0.47,0.74,0.55,0.74,0.37,0.47,0.62,0.62,0.53,0.55,0.46,0.46,0.41,0.37,0.54,0.50,0.67,0.70,0.52,0.47,0.58,0.47,0.61,0.48,0.50,0.61,0.48
2021,P26,0.64,0.64,0.56,0.64,0.64,0.46,0.66,0.51,0.65,0.62,0.55,0.47,0.55,0.63,0.46,0.44,0.52,0.62,0.64,0.45,0.60,0.49,0.52,0.60,0.54,0.65,0.53,0.51,0.55
2021,P27,0.75,0.50,0.67,0.73,0.72,0.50,0.55,0.48,0.46,0.65,0.60,0.70,0.71,0.57,0.62,0.62,0.67,0.46,0.52,0.44,0.57,0.57,0.55,0.65,0.65,0.57,0.65,0.63,0.65
2021,P28,0.74,0.58,0.36,0.72,0.51,0.54,0.44,0.52,0.53,0.56,0.53,0.62,0.48,0.53,0.57,0.55,0.43,0.31,0.57,0.53,0.59,0.47,0.55,0.48,0.60,0.50,0.56,0.51,0.54
2021,P29,0.63,0.40,0.39,0.47,0.54,0.48,0.51,0.60,0.65,0.52,0.58,0.58,0.49,0.59,0.59,0.62,0.47,0.63,0.62,0.48,0.48,0.57,0.56,0.47,0.52,0.61,0.55,0.50,0.53
2021,P30,0.56,0.77,0.57,0.45,0.64,0.51,0.44,0.57,0.43,0.37,0.53,0.54,0.43,0.51,0.55,0.55,0.61,0.44,0.51,0.41,0.58,0.46,0.59,0.54,0.47,0.52,0.54,0.52,0.50
2021,P31,0.53,0.38,0.48,0.49,0.41,0.52,0.49,0.54,0.53,0.55,0.38,0.56,0.54,0.37,0.60,0.68,0.38,0.41,0.65,0.63,0.43,0.52,0.50,0.55,0.46,0.53,0.56,0.58,0.45
2021,P32,0.57,0.45,0.52,0.51,0.56,0.38,0.52,0.55,0.36,0.53,0.57,0.55,0.56,0.54,0.38,0.48,0.52,0.52,0.45,0.54,0.51,0.47,0.47,0.55,0.54,0.56,0.47,0.54,0.50
2021,P33,0.32,0.41,0.58,0.41,0.36,0.68,0.51,0.51,0.62,0.58,0.40,0.50,0.57,0.61,0.43,0.41,0.52,0.52,0.59,0.54,0.50,0.53,0.53,0.45,0.56,0.49,0.51,0.54,0.47
2021,P34,0.34,0.59,0.46,0.57,0.48,0.41,0.44,0.44,0.40,0.48,0.43,0.59,0.46,0.50,0.46,0.63,0.46,0.47,0.68,0.63,0.43,0.57,0.56,0.48,0.54,0.44,0.50,0.49,0.53
2021,P35,0.56,0.67,0.52,0.53,0.45,0.53,0.57,0.42,0.57,0.44,0.50,0.47,0.56,0.43,0.48,0.53,0.46,0.45,0.45,0.65,0.55,0.53,0.46,0.55,0.48,0.59,0.46,0.59,0.47
2021,P36,0.70,0.30,0.37,0.57,0.62,0.63,0.56,0.62,0.44,0.62,0.55,0.47,0.47,0.44,0.42,0.68,0.68,0.64,0.46,0.61,0.56,0.51,0.51,0.54,0.55,0.57,0.62,0.58,0.58
2021,P37,0.76,0.50,0.47,0.70,0.64,0.54,0.29,0.50,0.56,0.41,0.46,0.64,0.51,0.53,0.42,0.60,0.54,0.65,0.53,0.52,0.48,0.48,0.61,0.59,0.54,0.58,0.61,0.58,0.47
2021,P38,0.55,0.50,0.57,0.50,0.44,0.72,0.46,0.54,0.70,0.68,0.42,0.67,0.55,0.48,0.40,0.61,0.56,0.60,0.60,0.58,0.61,0.60,0.53,0.48,0.50,0.48,0.56,0.59,0.60
